"Paper_id","Record_id","Year","Species_name","Taxon","Population","Population_type","Study_type","Sex","Age","N_id_pedigree","N_records","N_id_w_records","N_sires","N_dams","N_families","Depth_of_ped","Trait_name","Trait_category","Mean_standardized","Trait_mean","Variance_standardized","Trait_sd","Treatment_group","Fixed_eff_of_partner_trait","Other_fixed_eff","Mean_group_size","V_ige","Vpe_foc","Vpe_soc","V_other_1","V_other_2","V_other_3","V_other_4","V_other_5","V_other_6","V_residual","Total_v_phen","H2","Social_h2","R_a_ige","R_pe_pe_soc","Cov_a_ige","Cov_pe_pe_soc","V_tbv","T2","Data_location","Screener_id","Notes","Second_screener_id","Second_screener_notes","Changes_after_second_screening","Data_transf","Trait_mean_transf","Trait_error_distrib","Estimates_scale_nongauss","Vp_group_formula","Species_name.2","Population2","Group_id","Second_screener_original_decision","Total_v_phen2","Trait_mean2","Reported_values_flag","Excluded_after_control","social_h2","Year_of_Publication","Total_v_phen_calc","Total_v_phen3","Social_h2_calc","Social_h2_2","H2_calc","H2_2","Social_h2_2_Zr","VZr","Social_h2_Zr","direct_social","dat3A_var","dat3A_var_l","dat_weights","Record_id_long","Species_name.2.phylo"
"IGE0752","102",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",6916,89908,6916,35,280,NA,5,"Survival monthly (RMM.t)","survival","no",NA,"no",NA,"WB","no","yes",4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,-0.24,NA,-111,NA,46,0.14,"Table 1","DF","Estimates from RMM.t model which fitted monthly survival for each bird in a repeated measures framework. Performance as good as 2 other variants (RMM..p & GLMM) but RMM.t is th only variant reported in Table 1. They also reported a time dependent version (RMM.t-td) but this is less accurate (they test this) so not using that one. Variance components would have been on latent scale but they transformed them onto the same scale as the survival days in the other analysis","FS","AST comment: population should be Hendrix Genetics so that there is consistency throughout the dataset","Changed Population to """"Hendrix genetics"""". Added """"NA"""" for social heritability. Added to notes about how variances would have been on latent scale and were then back-transformed to match original scale","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","57","Accept",123,NA,NA,NA,NA,2015,NA,123,0.0975609756097561,0.0975609756097561,0.308943089430894,0.308943089430894,0.098,0.000144654997830175,NA,"V_a",38,3.63758615972639,8.84159284680318,271,"Gallus gallus"
"IGE0752","102",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",6916,89908,6916,35,280,NA,5,"Survival monthly (RMM.t)","survival","no",NA,"no",NA,"WB","no","yes",4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,-0.24,NA,-111,NA,46,0.14,"Table 1","DF","Estimates from RMM.t model which fitted monthly survival for each bird in a repeated measures framework. Performance as good as 2 other variants (RMM..p & GLMM) but RMM.t is th only variant reported in Table 1. They also reported a time dependent version (RMM.t-td) but this is less accurate (they test this) so not using that one. Variance components would have been on latent scale but they transformed them onto the same scale as the survival days in the other analysis","FS","AST comment: population should be Hendrix Genetics so that there is consistency throughout the dataset","Changed Population to """"Hendrix genetics"""". Added """"NA"""" for social heritability. Added to notes about how variances would have been on latent scale and were then back-transformed to match original scale","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","57","Accept",123,NA,NA,NA,NA,2015,NA,123,0.0975609756097561,0.0975609756097561,0.308943089430894,0.308943089430894,0.098,0.000144654997830175,NA,"V_ige_2",12,2.484906649788,8.84159284680318,272,"Gallus gallus"
"IGE0786","189","2009-2015","Sus scrofa","mammals","nucleus breeding farm in Korea","captive","experimental","both","ad",16383,14624,14624,NA,NA,NA,NA,"average daily gain","development","no",773,"no",87.1,NA,"no","yes",6.6,9,NA,NA,403,402,NA,NA,NA,NA,3875,6934,0.36,NA,0.38,NA,55,NA,3400,0.49,"Table 3","MM","v1= group variance
v2= litter variance
","FS","not sure if #of full sibs in group qualifies as trait of social env; AST comment: change to Sus scrofa for consistency; consider calling the trait development for consistency throughout the dataset","changed to Sus scrofa and development trait, changed social fixed effect to NO","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Farm_KOR","58","Revise",6934,773,NA,NA,NA,2017,6980.55555555556,6934,0.00129795211998846,0.00129795211998846,0.362417075281223,0.36,0.001,6.83947746392176e-05,NA,"V_a",2513,7.82923253754359,9.59041929369393,273,"Sus scrofa"
"IGE0786","189","2009-2015","Sus scrofa","mammals","nucleus breeding farm in Korea","captive","experimental","both","ad",16383,14624,14624,NA,NA,NA,NA,"average daily gain","development","no",773,"no",87.1,NA,"no","yes",6.6,9,NA,NA,403,402,NA,NA,NA,NA,3875,6934,0.36,NA,0.38,NA,55,NA,3400,0.49,"Table 3","MM","v1= group variance
v2= litter variance
","FS","not sure if #of full sibs in group qualifies as trait of social env; AST comment: change to Sus scrofa for consistency; consider calling the trait development for consistency throughout the dataset","changed to Sus scrofa and development trait, changed social fixed effect to NO","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Farm_KOR","58","Revise",6934,773,NA,NA,NA,2017,6980.55555555556,6934,0.00129795211998846,0.00129795211998846,0.362417075281223,0.36,0.001,6.83947746392176e-05,NA,"V_ige_2",9,2.19722457733622,9.59041929369393,274,"Sus scrofa"
"IGE0824","61",NA,"Drosophila melanogaster","arthropods","Dahomey stock","captive","experimental","F","ad",1139,1092,1092,16,48,48,1,"oviposition post mating","reproduction","no",82.87,"no",17.26,NA,"no","yes",2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.96,0.35,0.004,-0.09,NA,-0.94,NA,NA,0.35,"Tables 1 & 2","DF","Note experiment was run in two blocks so summing numbers from each to get total samplesizes etc. I haven't included their analysis of post|pre given those traits are analysed independently. They report male h2 as 0.004 which is IGE heritability.","MM","MM: 1) to consider, I wrote NA to group size of 2, as this is the minimum and dont considered it as a group per se, 2) there is info on h2 male that we might want to use
","Entered male h2 as social heritability","non_transf",NA,"gaussian",NA,"yes","Drosophila melanogaster","Dahomey_UK","59","Revise",290.96,82.87,NA,NA,NA,2014,289.628571428571,290.96,0.00378058839703052,0.004,0.348398405279076,0.35,0.004,0.000918273645546373,0.004,"V_a",101.37,4.61877718939431,6.99576615630485,275,"Drosophila melanogaster"
"IGE0824","61",NA,"Drosophila melanogaster","arthropods","Dahomey stock","captive","experimental","F","ad",1139,1092,1092,16,48,48,1,"oviposition post mating","reproduction","no",82.87,"no",17.26,NA,"no","yes",2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.96,0.35,0.004,-0.09,NA,-0.94,NA,NA,0.35,"Tables 1 & 2","DF","Note experiment was run in two blocks so summing numbers from each to get total samplesizes etc. I haven't included their analysis of post|pre given those traits are analysed independently. They report male h2 as 0.004 which is IGE heritability.","MM","MM: 1) to consider, I wrote NA to group size of 2, as this is the minimum and dont considered it as a group per se, 2) there is info on h2 male that we might want to use
","Entered male h2 as social heritability","non_transf",NA,"gaussian",NA,"yes","Drosophila melanogaster","Dahomey_UK","59","Revise",290.96,82.87,NA,NA,NA,2014,289.628571428571,290.96,0.00378058839703052,0.004,0.348398405279076,0.35,0.004,0.000918273645546373,0.004,"V_ige_2",1.1,0.0953101798043249,6.99576615630485,276,"Drosophila melanogaster"
"IGE0824","62",NA,"Drosophila melanogaster","arthropods","Dahomey stock","captive","experimental","F","ad",1139,1094,1094,16,48,48,1,"copulation duration","reproduction","no",18.15,"no",4.03,NA,"no","yes",2,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.88,0.08,0.13,-0.13,NA,-0.21,NA,NA,0.18,"Tables 1 & 2","DF","Note experiment was run in two blocks so summing numbers from each to et total samplesizes getc. I haven't included their analysis of post|pre given those traits are analysed independently. They report male h2 as 0.13 which is IGE heritability.","MM","MM: to consider, I wrote NA to group size of 2, as this is the minimum and dont considered it as a group per se, 2) there is info on h2 male that we might want to use
","Entered male h2 as social heritability","non_transf",NA,"gaussian",NA,"yes","Drosophila melanogaster","Dahomey_UK","59","Revise",15.88,18.15,NA,NA,NA,2014,16.625,15.88,0.126574307304786,0.13,0.0837531486146096,0.08,0.131,0.000916590284142988,0.131,"V_a",1.33,0.285178942233662,6.99759598298193,277,"Drosophila melanogaster"
"IGE0824","62",NA,"Drosophila melanogaster","arthropods","Dahomey stock","captive","experimental","F","ad",1139,1094,1094,16,48,48,1,"copulation duration","reproduction","no",18.15,"no",4.03,NA,"no","yes",2,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.88,0.08,0.13,-0.13,NA,-0.21,NA,NA,0.18,"Tables 1 & 2","DF","Note experiment was run in two blocks so summing numbers from each to et total samplesizes getc. I haven't included their analysis of post|pre given those traits are analysed independently. They report male h2 as 0.13 which is IGE heritability.","MM","MM: to consider, I wrote NA to group size of 2, as this is the minimum and dont considered it as a group per se, 2) there is info on h2 male that we might want to use
","Entered male h2 as social heritability","non_transf",NA,"gaussian",NA,"yes","Drosophila melanogaster","Dahomey_UK","59","Revise",15.88,18.15,NA,NA,NA,2014,16.625,15.88,0.126574307304786,0.13,0.0837531486146096,0.08,0.131,0.000916590284142988,0.131,"V_ige_2",2.01,0.698134722070984,6.99759598298193,278,"Drosophila melanogaster"
"IGE0852","7","1992-2016","Tamiasciurus hudsonicus","mammals","Kluane Red Squirrel Project, Yukon, Canada","wild","observational","F","ad",1694,555,555,NA,NA,NA,NA,"parturition date","reproduction","no",5.13,"yes",NA,NA,"no","yes",4,0.001,0.001,0.063,0.32,0.04,NA,NA,NA,NA,0.192,1,NA,NA,NA,NA,0.005,-0.018,0.068,NA,"Table 1 (genetic model); results pg 565","FS",NA,"FS","trait is variance standardized so h2 and h2 social will be = to VA and VIGE","group size changed to 4 as mean # of neighbors;","non_transf",NA,"gaussian",NA,NA,"Tamiasciurus hudsonicus","Kluane_CAN","60","Revise",1,5.13,NA,NA,NA,2019,NA,1,0.001,0.001,0.048,0.048,0.001,0.00181159420289855,NA,"V_a",0.048,-3.03655426807425,6.31896811374643,279,"Tamiasciurus hudsonicus"
"IGE0852","7","1992-2016","Tamiasciurus hudsonicus","mammals","Kluane Red Squirrel Project, Yukon, Canada","wild","observational","F","ad",1694,555,555,NA,NA,NA,NA,"parturition date","reproduction","no",5.13,"yes",NA,NA,"no","yes",4,0.001,0.001,0.063,0.32,0.04,NA,NA,NA,NA,0.192,1,NA,NA,NA,NA,0.005,-0.018,0.068,NA,"Table 1 (genetic model); results pg 565","FS",NA,"FS","trait is variance standardized so h2 and h2 social will be = to VA and VIGE","group size changed to 4 as mean # of neighbors;","non_transf",NA,"gaussian",NA,NA,"Tamiasciurus hudsonicus","Kluane_CAN","60","Revise",1,5.13,NA,NA,NA,2019,NA,1,0.001,0.001,0.048,0.048,0.001,0.00181159420289855,NA,"V_ige_2",0.001,-6.90775527898214,6.31896811374643,280,"Tamiasciurus hudsonicus"
"IGE0857","22","1994-2011","Aegithalos caudatus","birds","Rivelin Valley, Sheffield, UK","wild","observational","both","ad",NA,2800,344,NA,NA,NA,NA,"feeding rates","behaviour","no",2.6,"no",NA,NA,"no","yes",2.8,0,0,0,0.01,0.058,0.102,NA,NA,NA,0.344,0.809,NA,NA,NA,NA,NA,NA,NA,NA,"Table S1; Text pg 6","AST","feeding rates were square-root transformed; V other 1 = nest id, V other 2 = focal bird-year id, V other 3 = social bird-year id; social effects variances have been multiplied by average group size (see Main Text); Mean group size set to 2.8 because the authors report """"The mean number of birds provisioning each nest was 2.8 (range 2–7)""""; the proportions provided for social effects are based on dividing by phenotypic variance expect residual variance, and therefore, were not extracted","DF","id w records is 344, I think we still want to include those birds who were only helpers? r A-IGE is not reported, they report the direct-indirect curent environment correlation as -0.25. I don't think we can use ith as the permanent environment correlation either.","r A-IGE changed from -0.25 to NA; #id w records changed to 344","sqrt",NA,"gaussian",NA,"yes","Aegithalos caudatus","RivelinValley_UK","61","Revise",0.809,2.6,NA,NA,NA,2015,NA,0.809,0,0,0.0407911001236094,0.0407911001236094,0,0.00293255131964809,NA,"V_a",0.033,-3.41124771751566,5.8406416573734,281,"Aegithalos caudatus"
"IGE0857","22","1994-2011","Aegithalos caudatus","birds","Rivelin Valley, Sheffield, UK","wild","observational","both","ad",NA,2800,344,NA,NA,NA,NA,"feeding rates","behaviour","no",2.6,"no",NA,NA,"no","yes",2.8,0,0,0,0.01,0.058,0.102,NA,NA,NA,0.344,0.809,NA,NA,NA,NA,NA,NA,NA,NA,"Table S1; Text pg 6","AST","feeding rates were square-root transformed; V other 1 = nest id, V other 2 = focal bird-year id, V other 3 = social bird-year id; social effects variances have been multiplied by average group size (see Main Text); Mean group size set to 2.8 because the authors report """"The mean number of birds provisioning each nest was 2.8 (range 2–7)""""; the proportions provided for social effects are based on dividing by phenotypic variance expect residual variance, and therefore, were not extracted","DF","id w records is 344, I think we still want to include those birds who were only helpers? r A-IGE is not reported, they report the direct-indirect curent environment correlation as -0.25. I don't think we can use ith as the permanent environment correlation either.","r A-IGE changed from -0.25 to NA; #id w records changed to 344","sqrt",NA,"gaussian",NA,"yes","Aegithalos caudatus","RivelinValley_UK","61","Revise",0.809,2.6,NA,NA,NA,2015,NA,0.809,0,0,0.0407911001236094,0.0407911001236094,0,0.00293255131964809,NA,"V_ige_2",0.001,-6.90775527898214,5.8406416573734,282,"Aegithalos caudatus"
"IGE0858","195",NA,"Sus scrofa","mammals","Danish pig breeding program, DanAvl, Denmark","captive","experimental","M","ad",80464,30447,30447,1142,11369,NA,6,"average daily gain","development","no",1031.1,"no",137.5,NA,"no","yes",11.3,13.8,NA,NA,979,927.3,NA,NA,NA,NA,8263.8,NA,NA,NA,-0.038,NA,-7.58,NA,4286.2,0.32,"Table 3","MM","v1=group variance
v2= litter variance

authors report an analysis of sex-combined data
","AST","change to Sus scrofa for consistency; perhaps add Denmark to the population name; treatment/group should be set to NA; # id w records does not account for the missing values, which are accounted for in # records column, change accordingly; consider calling the trait development for consistency throughout the dataset; cov A-IGE should be -7.58","changed to Sus scrofa and development trait, added Denmark, changed COVa value, reatment/group was set to NA; changed IDs w records to be the same as #records","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","DanAvl_DK","62","Revise",NA,1031.1,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,3.28471948495598e-05,NA,"V_a",2868.9,7.96168396002361,10.3237427461169,283,"Sus scrofa"
"IGE0858","195",NA,"Sus scrofa","mammals","Danish pig breeding program, DanAvl, Denmark","captive","experimental","M","ad",80464,30447,30447,1142,11369,NA,6,"average daily gain","development","no",1031.1,"no",137.5,NA,"no","yes",11.3,13.8,NA,NA,979,927.3,NA,NA,NA,NA,8263.8,NA,NA,NA,-0.038,NA,-7.58,NA,4286.2,0.32,"Table 3","MM","v1=group variance
v2= litter variance

authors report an analysis of sex-combined data
","AST","change to Sus scrofa for consistency; perhaps add Denmark to the population name; treatment/group should be set to NA; # id w records does not account for the missing values, which are accounted for in # records column, change accordingly; consider calling the trait development for consistency throughout the dataset; cov A-IGE should be -7.58","changed to Sus scrofa and development trait, added Denmark, changed COVa value, reatment/group was set to NA; changed IDs w records to be the same as #records","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","DanAvl_DK","62","Revise",NA,1031.1,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,3.28471948495598e-05,NA,"V_ige_2",13.8,2.62466859216316,10.3237427461169,284,"Sus scrofa"
"IGE0858","196",NA,"Sus scrofa","mammals","Danish pig breeding program, DanAvl, Denmark","captive","experimental","F","ad",80464,45942,45942,1142,11369,NA,6,"average daily gain","development","no",977.3,"no",115.2,NA,"no","yes",11.7,9.3,NA,NA,989.3,722.5,NA,NA,NA,NA,5877.6,NA,NA,NA,-0.222,NA,-34,NA,2795.2,0.273,"Table 3","MM","v1=group variance
v2= litter variance

authors report an analysis of sex-combined data
","AST","change to Sus scrofa for consistency; perhaps add Denmark to the population name; treatment/group should be set to NA; # id w records does not account for the missing values, which are accounted for in # records column, change accordingly; consider calling the trait development for consistency throughout the dataset","changed to Sus scrofa and development trait, added Denmark, treatment/group was set to NA; changed IDs w records to be the same as #records","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","DanAvl_DK","62","Revise",NA,977.3,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,2.17679966912645e-05,NA,"V_a",2508.7,7.82751996966779,10.7351350103412,285,"Sus scrofa"
"IGE0858","196",NA,"Sus scrofa","mammals","Danish pig breeding program, DanAvl, Denmark","captive","experimental","F","ad",80464,45942,45942,1142,11369,NA,6,"average daily gain","development","no",977.3,"no",115.2,NA,"no","yes",11.7,9.3,NA,NA,989.3,722.5,NA,NA,NA,NA,5877.6,NA,NA,NA,-0.222,NA,-34,NA,2795.2,0.273,"Table 3","MM","v1=group variance
v2= litter variance

authors report an analysis of sex-combined data
","AST","change to Sus scrofa for consistency; perhaps add Denmark to the population name; treatment/group should be set to NA; # id w records does not account for the missing values, which are accounted for in # records column, change accordingly; consider calling the trait development for consistency throughout the dataset","changed to Sus scrofa and development trait, added Denmark, treatment/group was set to NA; changed IDs w records to be the same as #records","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","DanAvl_DK","62","Revise",NA,977.3,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,2.17679966912645e-05,NA,"V_ige_2",9.3,2.23001440015921,10.7351350103412,286,"Sus scrofa"
"IGE0889","63",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",6276,6276,6276,68,537,NA,5,"survival days","survival","no",352.3,"no",NA,"W1","no","yes",4,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,12847,NA,NA,0.18,NA,62,NA,50,0.19,"Table 5","DF","I calculated overall trait means from the laying house values in Table 3. They give h2 from a different model (without IGEs) in Table 4 but I haven't included it as the est for VA comes from the model with IGEs reported in Table 5","MM","AST comment: population should be Hendrix Genetics so that IGE0654 use same terminology :) MM 1) I get a trait mean = 355, 2) r pe is not a true PE, right? It is the correlation between the residuals of the group members
","Changed Population to """"Hendrix genetics"""". Changed r PE-PE(S) to NA. Added NA for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","63","Revise",12847,352.3,NA,NA,NA,2008,NA,12847,0.0104304506888768,0.0104304506888768,0.0712228535844944,0.0712228535844944,0.01,0.000159413358839471,NA,"V_a",915,6.81892406527552,8.74448811385292,287,"Gallus gallus"
"IGE0889","63",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",6276,6276,6276,68,537,NA,5,"survival days","survival","no",352.3,"no",NA,"W1","no","yes",4,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,12847,NA,NA,0.18,NA,62,NA,50,0.19,"Table 5","DF","I calculated overall trait means from the laying house values in Table 3. They give h2 from a different model (without IGEs) in Table 4 but I haven't included it as the est for VA comes from the model with IGEs reported in Table 5","MM","AST comment: population should be Hendrix Genetics so that IGE0654 use same terminology :) MM 1) I get a trait mean = 355, 2) r pe is not a true PE, right? It is the correlation between the residuals of the group members
","Changed Population to """"Hendrix genetics"""". Changed r PE-PE(S) to NA. Added NA for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","63","Revise",12847,352.3,NA,NA,NA,2008,NA,12847,0.0104304506888768,0.0104304506888768,0.0712228535844944,0.0712228535844944,0.01,0.000159413358839471,NA,"V_ige_2",134,4.89783979995091,8.74448811385292,288,"Gallus gallus"
"IGE0889","64",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",6916,6916,6916,68,537,NA,5,"survival days","survival","no",325.7,"no",NA,"WB","no","yes",4,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,20111,NA,NA,-0.31,NA,-228,NA,55,0.15,"Table 5","DF","I calculated overall trait means from the laying house values in Table 3. Thy give h2 from a different model (without IGEs) in Table 4 but I haven't included it as the est for VA comes from the model with IGEs reported in Table 5","MM","AST comment: population should be Hendrix Genetics so that IGE0654 use same terminology :) 1) I get a trait mean = 326, 2) r pe is not a true PE, right? It is the correlation between the residuals of the group members
","Changed Population to """"Hendrix genetics"""". Changed r PE-PE(S) to NA. Added NA for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","64","Revise",20111,325.7,NA,NA,NA,2008,NA,20111,0.0135746606334842,0.0135746606334842,0.095320968624136,0.095320968624136,0.014,0.000144654997830175,NA,"V_a",1917,7.55851674304564,8.84159284680318,289,"Gallus gallus"
"IGE0889","64",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",6916,6916,6916,68,537,NA,5,"survival days","survival","no",325.7,"no",NA,"WB","no","yes",4,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,20111,NA,NA,-0.31,NA,-228,NA,55,0.15,"Table 5","DF","I calculated overall trait means from the laying house values in Table 3. Thy give h2 from a different model (without IGEs) in Table 4 but I haven't included it as the est for VA comes from the model with IGEs reported in Table 5","MM","AST comment: population should be Hendrix Genetics so that IGE0654 use same terminology :) 1) I get a trait mean = 326, 2) r pe is not a true PE, right? It is the correlation between the residuals of the group members
","Changed Population to """"Hendrix genetics"""". Changed r PE-PE(S) to NA. Added NA for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","64","Revise",20111,325.7,NA,NA,NA,2008,NA,20111,0.0135746606334842,0.0135746606334842,0.095320968624136,0.095320968624136,0.014,0.000144654997830175,NA,"V_ige_2",273,5.60947179518496,8.84159284680318,290,"Gallus gallus"
"IGE0889","65",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",3588,3588,3588,38,294,NA,5,"survival days","survival","no",373.4,"no",NA,"WF","no","yes",4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,13999,NA,NA,0.11,NA,13,NA,30,0.06,"Table 5","DF","I calculated overall trait means from the laying house values in Table 3. They give h2 from a different model (without IGEs) in Table 4 but I haven't included it as the est for VA comes from the model with IGEs reported in Table 5","MM","AST comment: population should be Hendrix Genetics so that IGE0654 use same terminology :) MM: 1) 294 dams, 2) I get a trait mean = 373, 3) r pe is not a true PE, right? It is the correlation between the residuals of the group members
","Changed Population to """"Hendrix genetics"""". Changed #dams to 294. Changed r PE-PE(S) to NA. Added NA for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","65","Revise",13999,373.4,NA,NA,NA,2008,NA,13999,0.00428602043003072,0.00428602043003072,0.0175726837631259,0.0175726837631259,0.004,0.000278940027894003,NA,"V_a",246,5.50533153593236,8.18535022317869,291,"Gallus gallus"
"IGE0889","65",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",3588,3588,3588,38,294,NA,5,"survival days","survival","no",373.4,"no",NA,"WF","no","yes",4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,13999,NA,NA,0.11,NA,13,NA,30,0.06,"Table 5","DF","I calculated overall trait means from the laying house values in Table 3. They give h2 from a different model (without IGEs) in Table 4 but I haven't included it as the est for VA comes from the model with IGEs reported in Table 5","MM","AST comment: population should be Hendrix Genetics so that IGE0654 use same terminology :) MM: 1) 294 dams, 2) I get a trait mean = 373, 3) r pe is not a true PE, right? It is the correlation between the residuals of the group members
","Changed Population to """"Hendrix genetics"""". Changed #dams to 294. Changed r PE-PE(S) to NA. Added NA for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","65","Revise",13999,373.4,NA,NA,NA,2008,NA,13999,0.00428602043003072,0.00428602043003072,0.0175726837631259,0.0175726837631259,0.004,0.000278940027894003,NA,"V_ige_2",60,4.0943445622221,8.18535022317869,292,"Gallus gallus"
"IGE0920","142",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,14032,14032,397,580,NA,3,"growth rate","development","no",841,"no",NA,NA,"no","yes",8.5,51,NA,1371,236,NA,NA,NA,NA,NA,3221,7324,NA,NA,0.2,NA,56,NA,5208,0.71,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; growth rate quant gen estimates are also reported for two treatments (restricted/ad libitum food) but I selected the model with all ids as per protocol; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",7324,841,NA,NA,NA,2008,NA,7324,0.00696340797378482,0.00696340797378482,0.207809939923539,0.207809939923539,0.007,7.12809180982251e-05,NA,"V_a",1522,7.32778053842163,9.54909571461196,293,"Sus scrofa"
"IGE0920","142",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,14032,14032,397,580,NA,3,"growth rate","development","no",841,"no",NA,NA,"no","yes",8.5,51,NA,1371,236,NA,NA,NA,NA,NA,3221,7324,NA,NA,0.2,NA,56,NA,5208,0.71,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; growth rate quant gen estimates are also reported for two treatments (restricted/ad libitum food) but I selected the model with all ids as per protocol; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",7324,841,NA,NA,NA,2008,NA,7324,0.00696340797378482,0.00696340797378482,0.207809939923539,0.207809939923539,0.007,7.12809180982251e-05,NA,"V_ige_2",51,3.93182563272433,9.54909571461196,294,"Sus scrofa"
"IGE0920","143",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,14032,14032,397,580,NA,3,"back fat thickness","morphology","no",16.9,"no",NA,NA,"no","yes",8.5,0.009,NA,0.38,0.16,NA,NA,NA,NA,NA,4.36,7.79,NA,NA,-0.02,NA,-0.003,NA,3.19,0.41,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",7.79,16.9,NA,NA,NA,2008,NA,7.79,0.00115532734274711,0.00115532734274711,0.353016688061617,0.353016688061617,0.001,7.12809180982251e-05,NA,"V_a",2.75,1.01160091167848,9.54909571461196,295,"Sus scrofa"
"IGE0920","143",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,14032,14032,397,580,NA,3,"back fat thickness","morphology","no",16.9,"no",NA,NA,"no","yes",8.5,0.009,NA,0.38,0.16,NA,NA,NA,NA,NA,4.36,7.79,NA,NA,-0.02,NA,-0.003,NA,3.19,0.41,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",7.79,16.9,NA,NA,NA,2008,NA,7.79,0.00115532734274711,0.00115532734274711,0.353016688061617,0.353016688061617,0.001,7.12809180982251e-05,NA,"V_ige_2",0.009,-4.71053070164592,9.54909571461196,296,"Sus scrofa"
