"Paper_id","Record_id","Year","Species_name","Taxon","Population","Population_type","Study_type","Sex","Age","N_id_pedigree","N_records","N_id_w_records","N_sires","N_dams","N_families","Depth_of_ped","Trait_name","Trait_category","Mean_standardized","Trait_mean","Variance_standardized","Trait_sd","Treatment_group","Fixed_eff_of_partner_trait","Other_fixed_eff","Mean_group_size","Va","V_ige","Vpe_foc","Vpe_soc","V_other_1","V_other_2","V_other_3","V_other_4","V_other_5","V_other_6","V_residual","Total_v_phen","H2","Social_h2","R_a_ige","R_pe_pe_soc","Cov_a_ige","Cov_pe_pe_soc","V_tbv","T2","Data_location","Screener_id","Notes","Second_screener_id","Second_screener_notes","Changes_after_second_screening","Data_transf","Trait_mean_transf","Trait_error_distrib","Estimates_scale_nongauss","Vp_group_formula","Species_name.2","Population2","Group_id","Second_screener_original_decision","Total_v_phen2","Trait_mean2","Reported_values_flag","Excluded_after_control","social_h2","Year_of_Publication","Total_v_phen_calc","Total_v_phen3","Social_h2_calc","Social_h2_2","H2_calc","H2_2","Social_h2_2_Zr","VZr","Social_h2_Zr","H2_2_Zr","direct_social","dat3C_I","dat_weights","Record_id_long","Species_name.2.phylo"
"IGE0746","151",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5363,5363,36,288,NA,1,"back feather condition score","behaviour","no",1.15,"no",NA,"line W1","no","yes",4,0.118,0.055,NA,NA,0.026,NA,NA,NA,NA,NA,NA,0.185,0.074,NA,0.16,NA,NA,NA,0.218,0.257,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","54","Accept",0.185,1.15,NA,NA,NA,2014,1.59459459459459,0.185,0.297297297297297,0.297297297297297,0.637837837837838,0.074,0.307,0.000186567164179104,NA,0.074,"I_ige",0.0415879017013233,8.58727879898293,156,"Gallus gallus"
"IGE0746","152",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5363,5363,36,288,NA,1,"rump feather condition score","behaviour","no",1.14,"no",NA,"line W1","no","yes",4,0.045,0.051,NA,NA,0.1,NA,NA,NA,NA,NA,NA,0.243,0.015,NA,-0.12,NA,NA,NA,0.154,0.098,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","54","Accept",0.243,1.14,NA,NA,NA,2014,3,0.243,0.209876543209877,0.209876543209877,0.185185185185185,0.015,0.213,0.000186567164179104,NA,0.015,"I_a",0.0346260387811634,8.58727879898293,157,"Gallus gallus"
"IGE0746","152",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5363,5363,36,288,NA,1,"rump feather condition score","behaviour","no",1.14,"no",NA,"line W1","no","yes",4,0.045,0.051,NA,NA,0.1,NA,NA,NA,NA,NA,NA,0.243,0.015,NA,-0.12,NA,NA,NA,0.154,0.098,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","54","Accept",0.243,1.14,NA,NA,NA,2014,3,0.243,0.209876543209877,0.209876543209877,0.185185185185185,0.015,0.213,0.000186567164179104,NA,0.015,"I_ige",0.0392428439519852,8.58727879898293,158,"Gallus gallus"
"IGE0746","153",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5363,5363,36,288,NA,1,"belly feather condition score","behaviour","no",1.31,"no",NA,"line W1","no","yes",4,0.181,0.048,NA,NA,0.092,NA,NA,NA,NA,NA,NA,0.414,0.079,NA,0.11,NA,NA,NA,0.243,0.143,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","54","Accept",0.414,1.31,NA,NA,NA,2014,2.29113924050633,0.414,0.115942028985507,0.115942028985507,0.43719806763285,0.079,0.116,0.000186567164179104,NA,0.079,"I_a",0.105471709107861,8.58727879898293,159,"Gallus gallus"
"IGE0746","153",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5363,5363,36,288,NA,1,"belly feather condition score","behaviour","no",1.31,"no",NA,"line W1","no","yes",4,0.181,0.048,NA,NA,0.092,NA,NA,NA,NA,NA,NA,0.414,0.079,NA,0.11,NA,NA,NA,0.243,0.143,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","54","Accept",0.414,1.31,NA,NA,NA,2014,2.29113924050633,0.414,0.115942028985507,0.115942028985507,0.43719806763285,0.079,0.116,0.000186567164179104,NA,0.079,"I_ige",0.0279703979954548,8.58727879898293,160,"Gallus gallus"
"IGE0746","154",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5089,5089,35,280,NA,1,"neck feather condition score","behaviour","no",2.3,"no",NA,"line WB","no","yes",4,0.27,0.193,NA,NA,0.403,NA,NA,NA,NA,NA,NA,0.954,0.098,NA,-0.17,NA,NA,NA,0.595,0.371,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","55","Accept",0.954,2.3,NA,NA,NA,2014,2.75510204081633,0.954,0.20230607966457,0.20230607966457,0.283018867924528,0.098,0.205,0.000196618167518679,NA,0.098,"I_a",0.0510396975425331,8.53483662658883,161,"Gallus gallus"
"IGE0746","154",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5089,5089,35,280,NA,1,"neck feather condition score","behaviour","no",2.3,"no",NA,"line WB","no","yes",4,0.27,0.193,NA,NA,0.403,NA,NA,NA,NA,NA,NA,0.954,0.098,NA,-0.17,NA,NA,NA,0.595,0.371,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","55","Accept",0.954,2.3,NA,NA,NA,2014,2.75510204081633,0.954,0.20230607966457,0.20230607966457,0.283018867924528,0.098,0.205,0.000196618167518679,NA,0.098,"I_ige",0.0364839319470699,8.53483662658883,162,"Gallus gallus"
"IGE0746","155",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5089,5089,35,280,NA,1,"back feather condition score","behaviour","no",1.63,"no",NA,"line WB","no","yes",4,0.157,0.204,NA,NA,0.367,NA,NA,NA,NA,NA,NA,0.936,0.052,NA,-0.38,NA,NA,NA,0.572,0.349,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","55","Accept",0.936,1.63,NA,NA,NA,2014,3.01923076923077,0.936,0.217948717948718,0.217948717948718,0.167735042735043,0.052,0.222,0.000196618167518679,NA,0.052,"I_a",0.0590914223342994,8.53483662658883,163,"Gallus gallus"
"IGE0746","155",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5089,5089,35,280,NA,1,"back feather condition score","behaviour","no",1.63,"no",NA,"line WB","no","yes",4,0.157,0.204,NA,NA,0.367,NA,NA,NA,NA,NA,NA,0.936,0.052,NA,-0.38,NA,NA,NA,0.572,0.349,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","55","Accept",0.936,1.63,NA,NA,NA,2014,3.01923076923077,0.936,0.217948717948718,0.217948717948718,0.167735042735043,0.052,0.222,0.000196618167518679,NA,0.052,"I_ige",0.0767812111859686,8.53483662658883,164,"Gallus gallus"
"IGE0746","156",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5089,5089,35,280,NA,1,"rump feather condition score","behaviour","no",2.11,"no",NA,"line WB","no","yes",4,0.185,0.24,NA,NA,0.559,NA,NA,NA,NA,NA,NA,1.185,0.048,NA,-0.05,NA,NA,NA,0.735,0.456,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","55","Accept",1.185,2.11,NA,NA,NA,2014,3.85416666666667,1.185,0.20253164556962,0.20253164556962,0.156118143459916,0.048,0.205,0.000196618167518679,NA,0.048,"I_a",0.0415534242267694,8.53483662658883,165,"Gallus gallus"
"IGE0746","156",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5089,5089,35,280,NA,1,"rump feather condition score","behaviour","no",2.11,"no",NA,"line WB","no","yes",4,0.185,0.24,NA,NA,0.559,NA,NA,NA,NA,NA,NA,1.185,0.048,NA,-0.05,NA,NA,NA,0.735,0.456,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","55","Accept",1.185,2.11,NA,NA,NA,2014,3.85416666666667,1.185,0.20253164556962,0.20253164556962,0.156118143459916,0.048,0.205,0.000196618167518679,NA,0.048,"I_ige",0.053907144942836,8.53483662658883,166,"Gallus gallus"
"IGE0746","157",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5089,5089,35,280,NA,1,"belly feather condition score","behaviour","no",1.6,"no",NA,"line WB","no","yes",4,0.241,0.109,NA,NA,0.197,NA,NA,NA,NA,NA,NA,0.832,0.063,NA,0.29,NA,NA,NA,0.459,0.253,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","55","Accept",0.832,1.6,NA,NA,NA,2014,3.82539682539683,0.832,0.131009615384615,0.131009615384615,0.289663461538462,0.063,0.132,0.000196618167518679,NA,0.063,"I_a",0.094140625,8.53483662658883,167,"Gallus gallus"
"IGE0746","157",NA,"Gallus gallus","birds","Institut de Selection Animale B.V., Hendrix Genetics","captive","experimental","F","ad",NA,5089,5089,35,280,NA,1,"belly feather condition score","behaviour","no",1.6,"no",NA,"line WB","no","yes",4,0.241,0.109,NA,NA,0.197,NA,NA,NA,NA,NA,NA,0.832,0.063,NA,0.29,NA,NA,NA,0.459,0.253,"Table 3 & S2","FS","Study uses data from the experiment that  described
in Ellen et al. [25], but   FCS were used instead
of survival time data (so the trait is different); # dams is approximate (8 dams used on average per sire); means are reported split by fixed effects levels in table 1, otherwise grouped need to be extracted from figure 1; model chosen was the univariate one according to our criteria of complete but simpler; V other 1 is cage effects; study also reports in Table 4 the contribution of direct and indirect genetic effects
to total heritable variation
","AST","population should be Hendrix Genetics to ensure consistency throughout","mean and SD set to NA","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","55","Accept",0.832,1.6,NA,NA,NA,2014,3.82539682539683,0.832,0.131009615384615,0.131009615384615,0.289663461538462,0.063,0.132,0.000196618167518679,NA,0.063,"I_ige",0.042578125,8.53483662658883,168,"Gallus gallus"
"IGE0786","189","2009-2015","Sus scrofa","mammals","nucleus breeding farm in Korea","captive","experimental","both","ad",16383,14624,14624,NA,NA,NA,NA,"average daily gain","development","no",773,"no",87.1,NA,"no","yes",6.6,2513,9,NA,NA,403,402,NA,NA,NA,NA,3875,6934,0.36,NA,0.38,NA,55,NA,3400,0.49,"Table 3","MM","v1= group variance
v2= litter variance
","FS","not sure if #of full sibs in group qualifies as trait of social env; AST comment: change to Sus scrofa for consistency; consider calling the trait development for consistency throughout the dataset","changed to Sus scrofa and development trait, changed social fixed effect to NO","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Farm_KOR","58","Revise",6934,773,NA,NA,NA,2017,6980.55555555556,6934,0.00129795211998846,0.00129795211998846,0.362417075281223,0.36,0.001,6.83947746392176e-05,NA,0.377,"I_a",0.0042056536168119,9.59041929369393,169,"Sus scrofa"
"IGE0786","189","2009-2015","Sus scrofa","mammals","nucleus breeding farm in Korea","captive","experimental","both","ad",16383,14624,14624,NA,NA,NA,NA,"average daily gain","development","no",773,"no",87.1,NA,"no","yes",6.6,2513,9,NA,NA,403,402,NA,NA,NA,NA,3875,6934,0.36,NA,0.38,NA,55,NA,3400,0.49,"Table 3","MM","v1= group variance
v2= litter variance
","FS","not sure if #of full sibs in group qualifies as trait of social env; AST comment: change to Sus scrofa for consistency; consider calling the trait development for consistency throughout the dataset","changed to Sus scrofa and development trait, changed social fixed effect to NO","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Farm_KOR","58","Revise",6934,773,NA,NA,NA,2017,6980.55555555556,6934,0.00129795211998846,0.00129795211998846,0.362417075281223,0.36,0.001,6.83947746392176e-05,NA,0.377,"I_ige",1.50620304621198e-05,9.59041929369393,170,"Sus scrofa"
"IGE0824","61",NA,"Drosophila melanogaster","arthropods","Dahomey stock","captive","experimental","F","ad",1139,1092,1092,16,48,48,1,"oviposition post mating","reproduction","no",82.87,"no",17.26,NA,"no","yes",2,101.37,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.96,0.35,0.004,-0.09,NA,-0.94,NA,NA,0.35,"Tables 1 & 2","DF","Note experiment was run in two blocks so summing numbers from each to get total samplesizes etc. I haven't included their analysis of post|pre given those traits are analysed independently. They report male h2 as 0.004 which is IGE heritability.","MM","MM: 1) to consider, I wrote NA to group size of 2, as this is the minimum and dont considered it as a group per se, 2) there is info on h2 male that we might want to use
","Entered male h2 as social heritability","non_transf",NA,"gaussian",NA,"yes","Drosophila melanogaster","Dahomey_UK","59","Revise",290.96,82.87,NA,NA,NA,2014,289.628571428571,290.96,0.00378058839703052,0.004,0.348398405279076,0.35,0.004,0.000918273645546373,0.004,0.365,"I_a",0.0147609656231425,6.99576615630485,171,"Drosophila melanogaster"
"IGE0824","61",NA,"Drosophila melanogaster","arthropods","Dahomey stock","captive","experimental","F","ad",1139,1092,1092,16,48,48,1,"oviposition post mating","reproduction","no",82.87,"no",17.26,NA,"no","yes",2,101.37,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.96,0.35,0.004,-0.09,NA,-0.94,NA,NA,0.35,"Tables 1 & 2","DF","Note experiment was run in two blocks so summing numbers from each to get total samplesizes etc. I haven't included their analysis of post|pre given those traits are analysed independently. They report male h2 as 0.004 which is IGE heritability.","MM","MM: 1) to consider, I wrote NA to group size of 2, as this is the minimum and dont considered it as a group per se, 2) there is info on h2 male that we might want to use
","Entered male h2 as social heritability","non_transf",NA,"gaussian",NA,"yes","Drosophila melanogaster","Dahomey_UK","59","Revise",290.96,82.87,NA,NA,NA,2014,289.628571428571,290.96,0.00378058839703052,0.004,0.348398405279076,0.35,0.004,0.000918273645546373,0.004,0.365,"I_ige",0.000160176207807603,6.99576615630485,172,"Drosophila melanogaster"
"IGE0824","62",NA,"Drosophila melanogaster","arthropods","Dahomey stock","captive","experimental","F","ad",1139,1094,1094,16,48,48,1,"copulation duration","reproduction","no",18.15,"no",4.03,NA,"no","yes",2,1.33,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.88,0.08,0.13,-0.13,NA,-0.21,NA,NA,0.18,"Tables 1 & 2","DF","Note experiment was run in two blocks so summing numbers from each to et total samplesizes getc. I haven't included their analysis of post|pre given those traits are analysed independently. They report male h2 as 0.13 which is IGE heritability.","MM","MM: to consider, I wrote NA to group size of 2, as this is the minimum and dont considered it as a group per se, 2) there is info on h2 male that we might want to use
","Entered male h2 as social heritability","non_transf",NA,"gaussian",NA,"yes","Drosophila melanogaster","Dahomey_UK","59","Revise",15.88,18.15,NA,NA,NA,2014,16.625,15.88,0.126574307304786,0.13,0.0837531486146096,0.08,0.131,0.000916590284142988,0.131,0.08,"I_a",0.00403736842504686,6.99759598298193,173,"Drosophila melanogaster"
"IGE0824","62",NA,"Drosophila melanogaster","arthropods","Dahomey stock","captive","experimental","F","ad",1139,1094,1094,16,48,48,1,"copulation duration","reproduction","no",18.15,"no",4.03,NA,"no","yes",2,1.33,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.88,0.08,0.13,-0.13,NA,-0.21,NA,NA,0.18,"Tables 1 & 2","DF","Note experiment was run in two blocks so summing numbers from each to et total samplesizes getc. I haven't included their analysis of post|pre given those traits are analysed independently. They report male h2 as 0.13 which is IGE heritability.","MM","MM: to consider, I wrote NA to group size of 2, as this is the minimum and dont considered it as a group per se, 2) there is info on h2 male that we might want to use
","Entered male h2 as social heritability","non_transf",NA,"gaussian",NA,"yes","Drosophila melanogaster","Dahomey_UK","59","Revise",15.88,18.15,NA,NA,NA,2014,16.625,15.88,0.126574307304786,0.13,0.0837531486146096,0.08,0.131,0.000916590284142988,0.131,0.08,"I_ige",0.00610158686792796,6.99759598298193,174,"Drosophila melanogaster"
"IGE0857","22","1994-2011","Aegithalos caudatus","birds","Rivelin Valley, Sheffield, UK","wild","observational","both","ad",NA,2800,344,NA,NA,NA,NA,"feeding rates","behaviour","no",2.6,"no",NA,NA,"no","yes",2.8,0.033,0,0,0,0.01,0.058,0.102,NA,NA,NA,0.344,0.809,NA,NA,NA,NA,NA,NA,NA,NA,"Table S1; Text pg 6","AST","feeding rates were square-root transformed; V other 1 = nest id, V other 2 = focal bird-year id, V other 3 = social bird-year id; social effects variances have been multiplied by average group size (see Main Text); Mean group size set to 2.8 because the authors report """"The mean number of birds provisioning each nest was 2.8 (range 2–7)""""; the proportions provided for social effects are based on dividing by phenotypic variance expect residual variance, and therefore, were not extracted","DF","id w records is 344, I think we still want to include those birds who were only helpers? r A-IGE is not reported, they report the direct-indirect curent environment correlation as -0.25. I don't think we can use ith as the permanent environment correlation either.","r A-IGE changed from -0.25 to NA; #id w records changed to 344","sqrt",NA,"gaussian",NA,"yes","Aegithalos caudatus","RivelinValley_UK","61","Revise",0.809,2.6,NA,NA,NA,2015,NA,0.809,0,0,0.0407911001236094,0.0407911001236094,0,0.00293255131964809,NA,0.041,"I_a",0.00488165680473373,5.8406416573734,175,"Aegithalos caudatus"
"IGE0857","22","1994-2011","Aegithalos caudatus","birds","Rivelin Valley, Sheffield, UK","wild","observational","both","ad",NA,2800,344,NA,NA,NA,NA,"feeding rates","behaviour","no",2.6,"no",NA,NA,"no","yes",2.8,0.033,0,0,0,0.01,0.058,0.102,NA,NA,NA,0.344,0.809,NA,NA,NA,NA,NA,NA,NA,NA,"Table S1; Text pg 6","AST","feeding rates were square-root transformed; V other 1 = nest id, V other 2 = focal bird-year id, V other 3 = social bird-year id; social effects variances have been multiplied by average group size (see Main Text); Mean group size set to 2.8 because the authors report """"The mean number of birds provisioning each nest was 2.8 (range 2–7)""""; the proportions provided for social effects are based on dividing by phenotypic variance expect residual variance, and therefore, were not extracted","DF","id w records is 344, I think we still want to include those birds who were only helpers? r A-IGE is not reported, they report the direct-indirect curent environment correlation as -0.25. I don't think we can use ith as the permanent environment correlation either.","r A-IGE changed from -0.25 to NA; #id w records changed to 344","sqrt",NA,"gaussian",NA,"yes","Aegithalos caudatus","RivelinValley_UK","61","Revise",0.809,2.6,NA,NA,NA,2015,NA,0.809,0,0,0.0407911001236094,0.0407911001236094,0,0.00293255131964809,NA,0.041,"I_ige",0,5.8406416573734,176,"Aegithalos caudatus"
"IGE0858","195",NA,"Sus scrofa","mammals","Danish pig breeding program, DanAvl, Denmark","captive","experimental","M","ad",80464,30447,30447,1142,11369,NA,6,"average daily gain","development","no",1031.1,"no",137.5,NA,"no","yes",11.3,2868.9,13.8,NA,NA,979,927.3,NA,NA,NA,NA,8263.8,NA,NA,NA,-0.038,NA,-7.58,NA,4286.2,0.32,"Table 3","MM","v1=group variance
v2= litter variance

authors report an analysis of sex-combined data
","AST","change to Sus scrofa for consistency; perhaps add Denmark to the population name; treatment/group should be set to NA; # id w records does not account for the missing values, which are accounted for in # records column, change accordingly; consider calling the trait development for consistency throughout the dataset; cov A-IGE should be -7.58","changed to Sus scrofa and development trait, added Denmark, changed COVa value, reatment/group was set to NA; changed IDs w records to be the same as #records","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","DanAvl_DK","62","Revise",NA,1031.1,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,3.28471948495598e-05,NA,NA,"I_a",0.00269844665356073,10.3237427461169,177,"Sus scrofa"
"IGE0858","195",NA,"Sus scrofa","mammals","Danish pig breeding program, DanAvl, Denmark","captive","experimental","M","ad",80464,30447,30447,1142,11369,NA,6,"average daily gain","development","no",1031.1,"no",137.5,NA,"no","yes",11.3,2868.9,13.8,NA,NA,979,927.3,NA,NA,NA,NA,8263.8,NA,NA,NA,-0.038,NA,-7.58,NA,4286.2,0.32,"Table 3","MM","v1=group variance
v2= litter variance

authors report an analysis of sex-combined data
","AST","change to Sus scrofa for consistency; perhaps add Denmark to the population name; treatment/group should be set to NA; # id w records does not account for the missing values, which are accounted for in # records column, change accordingly; consider calling the trait development for consistency throughout the dataset; cov A-IGE should be -7.58","changed to Sus scrofa and development trait, added Denmark, changed COVa value, reatment/group was set to NA; changed IDs w records to be the same as #records","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","DanAvl_DK","62","Revise",NA,1031.1,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,3.28471948495598e-05,NA,NA,"I_ige",1.29800842898456e-05,10.3237427461169,178,"Sus scrofa"
"IGE0858","196",NA,"Sus scrofa","mammals","Danish pig breeding program, DanAvl, Denmark","captive","experimental","F","ad",80464,45942,45942,1142,11369,NA,6,"average daily gain","development","no",977.3,"no",115.2,NA,"no","yes",11.7,2508.7,9.3,NA,NA,989.3,722.5,NA,NA,NA,NA,5877.6,NA,NA,NA,-0.222,NA,-34,NA,2795.2,0.273,"Table 3","MM","v1=group variance
v2= litter variance

authors report an analysis of sex-combined data
","AST","change to Sus scrofa for consistency; perhaps add Denmark to the population name; treatment/group should be set to NA; # id w records does not account for the missing values, which are accounted for in # records column, change accordingly; consider calling the trait development for consistency throughout the dataset","changed to Sus scrofa and development trait, added Denmark, treatment/group was set to NA; changed IDs w records to be the same as #records","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","DanAvl_DK","62","Revise",NA,977.3,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,2.17679966912645e-05,NA,NA,"I_a",0.00262659390574723,10.7351350103412,179,"Sus scrofa"
